"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDQ07","OUT017",4269.0013302819
"FDS45","OUT049",1723.85649031755
"NCJ06","OUT045",1740.17355074758
"FDD36","OUT035",1935.36798109047
"FDY25","OUT045",2762.31973203327
"FDU52","OUT046",2553.30659756103
"DRK47","OUT017",3955.60079841618
"NCL30","OUT017",2182.97126444453
"FDN22","OUT035",4066.56767437957
"NCF30","OUT027",2914.86804308758
"FDK03","OUT035",3957.45064845337
"FDT45","OUT017",872.5394098028
"NCC54","OUT027",5310.67377009359
"FDP08","OUT018",2515.46426899731
"FDU44","OUT046",2608.11529321216
"DRG39","OUT035",809.568589329822
"FDU32","OUT049",1923.25096644604
"FDY27","OUT049",2906.37264934083
"NCP54","OUT013",1951.24932782433
"NCZ41","OUT049",2152.02925723783
"DRL49","OUT013",2476.24383323028
"FDI05","OUT018",1300.63254378429
"FDY56","OUT045",4091.20561910122
"DRC13","OUT013",1742.81339824195
"NCV29","OUT017",3397.16849489062
"FDR24","OUT049",1244.96258040705
"FDZ34","OUT018",2759.2655053294
"FDP37","OUT035",2028.48374370648
"FDX08","OUT027",4867.73664714602
"FDS57","OUT045",2259.58531975641
"NCG18","OUT049",1709.44988268904
"FDK25","OUT018",2447.47795203854
"FDH53","OUT049",1252.64475184154
"DRI59","OUT018",3031.80416297274
"FDA52","OUT046",2602.15988660118
"FDT20","OUT010",168.517454331396
"FDE36","OUT019",599.685931465377
"FDI24","OUT017",2961.99947747428
"FDB28","OUT018",2935.6579919646
"FDV11","OUT017",2859.3169343841
"FDP01","OUT046",2121.98525159523
"FDD34","OUT027",4285.23604509816
"FDJ50","OUT027",1670.88638638487
"FDZ44","OUT013",1713.2171125947
"DRO59","OUT035",1394.5260005003
"DRB48","OUT045",664.398206806128
"FDR21","OUT018",2295.38026645261
"NCE42","OUT010",1236.31525276264
"FDO23","OUT046",1442.2685670405
"NCE30","OUT018",3043.23700466233
"FDQ22","OUT035",674.094385086479
"FDY01","OUT045",1786.94309059017
"FDS08","OUT017",2540.84480676356
"FDG28","OUT018",3237.77002798445
"FDQ51","OUT018",645.222865277696
"FDB05","OUT017",4620.07448628862
"FDO56","OUT049",1846.74831234781
"FDE02","OUT018",1350.16771967367
"FDN45","OUT017",3834.49621998973
"FDS09","OUT013",773.085057974287
"NCA54","OUT018",2340.25412592211
"FDP09","OUT010",1028.94599461049
"FDC53","OUT045",1430.93661244869
"NCM55","OUT017",3241.10580018044
"FDL09","OUT018",2342.84912161316
"FDA11","OUT019",269.527792879696
"FDA50","OUT045",1463.20744130907
"FDC23","OUT017",3149.84066886189
"FDE22","OUT049",2573.31030680108
"FDD23","OUT046",3274.59974685227
"NCA29","OUT049",3323.77107525799
"FDK38","OUT046",2516.14834965176
"DRC13","OUT046",2092.38577155914
"NCP43","OUT049",3102.25581901821
"FDX28","OUT049",1600.58413450067
"FDF08","OUT049",1483.42353733861
"FDZ33","OUT046",2477.07234252448
"FDD10","OUT049",2511.47920377574
"FDO58","OUT017",2413.18545488444
"FDI50","OUT017",3926.20266034871
"FDO58","OUT045",2590.5693615286
"FDX08","OUT013",3271.83662834349
"NCK17","OUT010",175.079697072517
"FDF39","OUT035",4610.40027624622
"FDU45","OUT010",402.765833220098
"NCJ18","OUT018",1719.22908289342
"DRC27","OUT019",601.607970586284
"DRC25","OUT035",1622.41227896185
"FDU59","OUT035",2569.38673409354
"FDU28","OUT035",3095.07139179192
"NCP30","OUT046",754.691155878504
"FDB39","OUT018",747.39248550173
"FDE41","OUT013",1597.70878518353
"DRH11","OUT010",305.658044771526
"FDA58","OUT045",3687.94223142784
"FDU50","OUT046",2167.47785245402
"FDM34","OUT013",2191.02283027553
"FDM44","OUT027",2802.43808914428
"FDR39","OUT045",2762.41380541714
"FDM25","OUT045",2589.89511627238
"FDQ49","OUT049",2190.70806279778
"DRH25","OUT018",737.070082242799
"FDM09","OUT027",4570.54389656717
"FDL44","OUT019",426.621925575195
"NCR42","OUT018",590.373787984533
"DRL59","OUT046",771.254792021121
"FDX43","OUT013",2527.11209632167
"DRK47","OUT010",743.816657427478
"FDU48","OUT018",1547.80540154082
"FDY12","OUT045",776.01736751341
"NCN43","OUT018",1708.44742423355
"NCM55","OUT018",2330.40647462341
"FDQ21","OUT027",3182.09497477997
"FDX13","OUT035",3816.32803212994
"NCK30","OUT027",5683.32149607726
"FDG20","OUT049",2722.41153402179
"DRG27","OUT017",683.192147002115
"FDY14","OUT018",3565.760635707
"FDP59","OUT035",1548.02371589558
"FDU60","OUT017",2758.46350738163
"NCC18","OUT019",453.386851711293
"DRJ39","OUT017",4373.95682183232
"FDS07","OUT049",1849.93217691673
"FDM08","OUT027",5807.59920088013
"FDP51","OUT045",1787.82387803704
"FDU16","OUT035",1270.38050887982
"FDH12","OUT013",1700.0335352387
"DRE48","OUT010",588.229432406401
"NCL42","OUT027",5484.92087858924
"FDR21","OUT045",2737.09751354629
"NCW29","OUT035",1954.75626394762
"FDO11","OUT013",4210.22138061056
"NCM31","OUT049",2530.0217937595
"FDV35","OUT019",377.484032265646
"FDF58","OUT017",991.856677043708
"NCE43","OUT049",3073.64817927515
"FDA02","OUT035",2686.00337605956
"DRL37","OUT010",153.60309502083
"FDR24","OUT018",1254.14323151764
"FDW59","OUT049",1349.24483827755
"FDS22","OUT049",710.796144583581
"FDW24","OUT017",777.80580197737
"FDU24","OUT035",1657.91687476388
"FDA21","OUT027",5369.72592871854
"FDH58","OUT027",2883.02724738011
"FDW36","OUT018",1439.46081603239
"FDI45","OUT027",4686.27283836254
"FDU01","OUT018",2276.8752771341
"FDF35","OUT027",2705.34582828342
"FDU43","OUT019",611.744749098242
"FDE24","OUT019",312.461737009314
"FDK50","OUT049",2708.33545144398
"FDG31","OUT045",873.512778532953
"FDC60","OUT045",1717.43678073727
"FDL36","OUT013",1649.07952463484
"FDP21","OUT013",3090.63581494929
"FDW16","OUT045",1351.9283329904
"FDX02","OUT017",4005.14129489351
"FDQ58","OUT027",4109.80561081955
"FDT51","OUT046",1947.87055415796
"FDD59","OUT049",1358.0085830669
"NCM42","OUT018",1723.71307993329
"FDA57","OUT018",575.61599594466
"FDZ48","OUT035",1618.28483569926
"FDE46","OUT045",2425.33926669052
"NCZ30","OUT019",306.049594311607
"FDB56","OUT017",3244.00754090469
"FDA25","OUT027",2666.73555832302
"FDD20","OUT013",2044.89304242362
"FDL25","OUT013",1547.29151537731
"NCO18","OUT049",3365.31817933753
"FDJ45","OUT017",628.851034504015
"FDR12","OUT035",2943.54179478371
"NCF19","OUT010",176.562020952245
"FDK25","OUT046",2701.36465085914
"NCR17","OUT046",1910.878389767
"FDC52","OUT046",2547.08749368839
"NCA54","OUT017",3056.87609542739
"FDR45","OUT010",814.637208334019
"NCM19","OUT049",1900.75765343311
"FDF39","OUT027",6308.29999060049
"FDX23","OUT049",1431.99486684299
"FDD58","OUT027",2777.04783372211
"FDX28","OUT013",1831.33457781047
"NCD31","OUT013",2651.77506654461
"FDU57","OUT018",2324.05542220598
"FDI27","OUT046",806.341349164822
"NCM42","OUT046",1865.40958045837
"FDD32","OUT027",2362.27722196099
"FDI34","OUT013",3783.10541122674
"NCM29","OUT049",1876.29741042937
"FDG46","OUT018",1626.61750825729
"DRC01","OUT010",305.299754747931
"FDB15","OUT027",6295.18389155213
"NCA17","OUT027",3688.42018380817
"FDF10","OUT046",2707.62786448116
"FDR26","OUT027",4615.21280921679
"FDI02","OUT049",1699.89989617519
"NCM54","OUT010",412.295048327135
"FDF14","OUT013",2414.94245418123
"FDJ33","OUT010",383.333803120764
"FDM20","OUT035",3898.47065183361
"FDC03","OUT027",5258.58288177321
"NCX05","OUT046",2069.49120905521
"NCM41","OUT027",2511.9646625789
"NCU29","OUT010",526.995615856902
"FDQ59","OUT017",1468.50264647216
"FDH46","OUT010",327.25655758687
"FDH09","OUT013",708.971830262523
"NCD06","OUT045",764.626508989042
"FDC15","OUT035",2602.7050261329
"DRD37","OUT027",1438.78232873078
"FDT28","OUT027",4229.53050854503
"FDR28","OUT027",4506.48292113224
"FDT38","OUT017",1325.56898032013
"FDV34","OUT027",2284.87200614971
"FDY52","OUT035",1264.03946881404
"FDB34","OUT013",1549.73623955079
"DRL23","OUT018",1360.68093457139
"DRB24","OUT046",2368.65550114886
"FDJ50","OUT046",937.130215056524
"FDQ49","OUT035",2382.81083803743
"FDP20","OUT035",1970.43798251756
"FDV19","OUT027",4384.08459119535
"NCR54","OUT045",2898.31471081267
"FDO09","OUT010",798.028576832834
"FDS57","OUT018",2089.45940811561
"FDN10","OUT049",1904.39837803094
"FDV23","OUT049",2061.12653970317
"FDY28","OUT049",3833.93640346239
"DRG51","OUT013",2656.01188054479
"FDD45","OUT019",287.853834629302
"NCL18","OUT027",4962.51278819415
"NCM29","OUT013",1794.83362663074
"FDF17","OUT027",4707.60911511526
"FDE22","OUT017",2664.70680424514
"FDQ22","OUT017",621.570391942845
"FDS01","OUT013",3136.08275475448
"FDW35","OUT027",1450.83489648366
"FDJ33","OUT046",2193.30062005531
"NCF54","OUT035",3040.74548909959
"FDE09","OUT013",1583.71763635271
"NCE06","OUT045",2471.93937102198
"DRH49","OUT049",1260.28641829504
"FDY43","OUT045",2645.88097023373
"NCT05","OUT017",3936.86276087776
"FDZ34","OUT045",2977.26132056571
"FDL38","OUT017",1507.73458922731
"FDZ31","OUT017",3189.38661468887
"FDR14","OUT035",905.935882251486
"NCN54","OUT049",1346.67357081343
"NCC42","OUT027",3803.17483684602
"FDK08","OUT017",1874.25073885997
"FDP59","OUT013",1540.09217041408
"FDV22","OUT035",2926.03957363246
"FDD33","OUT035",3541.54809043599
"DRE60","OUT027",5498.45124923832
"FDK52","OUT046",3538.91029863392
"FDA02","OUT017",2577.98027130199
"FDM56","OUT049",1643.45935987948
"FDE57","OUT035",2536.35882094732
"FDM32","OUT045",1313.16732034096
"NCQ30","OUT027",3066.45758220576
"FDQ27","OUT027",2844.28475631575
"FDT60","OUT027",3073.38343378994
"FDU43","OUT049",3644.49616136529
"NCO55","OUT035",1796.25201035955
"FDG02","OUT045",2559.78414943248
"FDJ28","OUT013",3297.15705576885
"FDP40","OUT045",1749.95207002763
"FDJ38","OUT045",2999.37920306129
"NCC54","OUT017",3755.98679158162
"NCZ41","OUT046",2188.46290272675
"FDK38","OUT019",359.355879255902
"FDU52","OUT013",2390.30258983372
"FDC40","OUT046",1352.43590914215
"NCR30","OUT017",1218.7928531724
"NCN18","OUT017",1975.82567330775
"FDB50","OUT035",1340.80411245307
"FDG04","OUT013",3360.02395076154
"FDR26","OUT035",2774.6359957251
"NCT17","OUT018",2429.81898722176
"FDX35","OUT027",5867.81010045084
"FDS12","OUT046",2209.81238514262
"NCZ29","OUT027",2984.67160539075
"FDB38","OUT010",598.803193856472
"FDP12","OUT013",679.828566122668
"FDP22","OUT046",808.638743617596
"FDS26","OUT018",3363.1971658267
"FDR52","OUT046",3183.31353255033
"DRJ13","OUT046",2476.32563835559
"FDU48","OUT027",3089.14868815266
"FDE29","OUT035",1090.24766242016
"NCT29","OUT049",1997.21862887654
"DRK37","OUT018",2748.71692426942
"FDK55","OUT046",1346.82427007581
"FDR07","OUT046",1515.49567162872
"FDO21","OUT027",5862.05907771169
"FDK46","OUT049",4295.04806878379
"FDB12","OUT045",1527.58957746861
"FDT31","OUT027",4589.17963866577
"FDJ33","OUT045",1830.52980351734
"FDC26","OUT027",2818.21519842991
"NCQ02","OUT045",2926.26753460294
"FDP08","OUT010",622.609157221694
"FDB11","OUT027",5672.07522056815
"FDV55","OUT013",2297.46128399928
"FDW20","OUT049",1893.20926431285
"NCJ18","OUT019",340.630995342542
"FDC41","OUT018",1123.71399019507
"FDE14","OUT027",2632.21716525799
"FDG35","OUT013",2627.89485846146
"FDF45","OUT035",1022.59739104026
"FDS19","OUT027",2319.46993800484
"FDS58","OUT019",393.478363675058
"FDA26","OUT017",4006.25486299939
"FDM32","OUT049",1271.39239648539
"FDL45","OUT046",2150.62115783908
"FDZ55","OUT049",2487.57630876119
"FDY37","OUT049",2361.9994157218
"FDO46","OUT046",2920.13936360065
"FDQ60","OUT046",2133.62355339974
"FDA19","OUT018",1701.66293447531
"FDL15","OUT046",2274.4967741912
"FDM10","OUT018",2769.08429079306
"NCL05","OUT017",627.717325960735
"DRK49","OUT010",146.683169426283
"NCE18","OUT027",5991.90703508546
"FDG40","OUT049",627.06622292558
"DRI59","OUT045",3888.03635397083
"FDK28","OUT035",4461.69992948713
"NCD06","OUT019",146.023355979555
"FDO11","OUT019",569.142965427597
"FDK27","OUT046",2111.24606583279
"FDT43","OUT027",1554.65188594154
"FDD38","OUT018",1201.92721726358
"FDA16","OUT049",4165.82862447889
"FDL14","OUT027",4216.4766202581
"NCM17","OUT049",799.496866160412
"FDD20","OUT045",1833.28302967645
"FDA40","OUT045",1275.63716256453
"FDL43","OUT045",1289.97324420345
"FDV15","OUT045",1528.07661324486
"FDE52","OUT046",1562.51240436861
"NCL17","OUT010",519.492284336618
"NCJ31","OUT045",3636.42132986931
"FDR60","OUT045",1183.22296131235
"NCA18","OUT035",1774.30889294397
"FDS21","OUT027",1729.02496223664
"FDW09","OUT035",1383.92000400622
"FDL26","OUT035",2619.84256787811
"FDS47","OUT018",1211.23750620235
"FDC39","OUT046",3590.69466838397
"FDT51","OUT035",1769.70149771462
"FDK40","OUT035",4192.60491776699
"NCG19","OUT045",3302.41826032717
"FDZ07","OUT046",899.621869714955
"FDF08","OUT027",2508.15238427409
"FDO04","OUT013",772.150854441417
"FDK41","OUT018",1180.96701276217
"FDP15","OUT049",3733.75972269109
"NCD43","OUT018",1615.32705764556
"NCP18","OUT013",2583.85714340254
"FDZ51","OUT046",1617.55802050138
"DRH13","OUT035",1625.70339997274
"FDF38","OUT045",628.777827178393
"NCI43","OUT045",733.752127586267
"FDM38","OUT027",2200.25610678202
"FDS03","OUT013",1011.13657960312
"DRJ47","OUT017",2906.40725269785
"FDT50","OUT010",321.011609697976
"FDV02","OUT046",2493.16020743957
"NCG18","OUT017",1779.71786033907
"FDW52","OUT046",2882.33764695484
"FDS40","OUT035",730.365600683793
"FDN31","OUT017",3123.76682635891
"FDA37","OUT045",1745.5321522527
"FDA15","OUT046",3880.70477208561
"FDL39","OUT046",2577.30803702404
"FDJ53","OUT045",1707.36668398692
"FDX22","OUT013",3410.35520905446
"NCZ42","OUT045",3730.96182534777
"FDD56","OUT027",4562.26625172884
"FDD40","OUT017",2898.34392316282
"FDS50","OUT013",3935.75465378631
"NCN14","OUT013",2794.6931384215
"FDT15","OUT013",2938.5088502509
"NCS18","OUT027",2745.16793014116
"NCO26","OUT010",366.629526136703
"FDF58","OUT018",796.721959948041
"NCB19","OUT013",1686.77575619544
"FDH26","OUT017",2079.20679291417
"DRB24","OUT027",3912.16031251272
"FDA49","OUT018",1079.12381307851
"FDB32","OUT045",1473.59624610506
"FDI36","OUT017",3092.04126083772
"NCA17","OUT010",687.047730621652
"FDH22","OUT013",2013.46437925725
"NCM26","OUT018",2217.76943122941
"FDT15","OUT027",5058.66141300732
"FDB16","OUT018",1284.7329524609
"NCP54","OUT027",2989.80638683518
"FDJ36","OUT013",1720.04366498607
"FDO28","OUT045",1764.72204666961
"FDU09","OUT013",783.211738859178
"FDF29","OUT017",2200.06832144753
"FDY08","OUT013",2178.55762220032
"DRJ59","OUT018",544.017171309517
"FDT23","OUT027",2631.58046191036
"FDU15","OUT018",550.711049593144
"FDT47","OUT013",1655.52567714655
"FDI53","OUT019",404.00071013544
"FDR59","OUT018",3210.8857653094
"FDD53","OUT035",712.789314216663
"FDY51","OUT017",3842.28664487193
"FDT04","OUT049",633.848785578571
"FDU51","OUT049",2903.19292431662
"FDG14","OUT035",2731.8634227774
"NCU06","OUT045",3676.20247490488
"DRG25","OUT046",3405.94648964662
"DRH49","OUT035",1214.14125421187
"FDN15","OUT035",2139.16861499775
"FDL43","OUT018",1138.78113073107
"NCT18","OUT049",3468.27455279322
"NCB31","OUT013",3513.63829075796
"FDK57","OUT035",1810.0814203187
"FDY04","OUT019",456.600946969495
"NCP54","OUT046",2169.85544332649
"FDF41","OUT013",3822.6008987594
"FDM01","OUT045",1390.03563842396
"FDW03","OUT045",1684.38243524656
"FDF28","OUT045",1857.45898816367
"FDY37","OUT017",2234.99775283284
"FDQ03","OUT017",4026.7430129118
"FDP51","OUT027",3000.39018828997
"FDJ40","OUT017",1933.43402913462
"FDC32","OUT049",1376.76991529491
"DRI49","OUT027",2326.84854922304
"NCW54","OUT017",912.902100917805
"FDF09","OUT017",683.705849967972
"FDP45","OUT018",3050.644727858
"DRJ23","OUT018",2506.91439920766
"FDS59","OUT017",1859.90730093312
"FDY08","OUT046",2400.58023663307
"FDX16","OUT049",2486.13878371377
"FDY16","OUT018",2430.13364706074
"FDK32","OUT035",2694.07939267592
"FDQ22","OUT013",662.868491280552
"NCC31","OUT018",2468.31453623539
"FDG58","OUT049",2369.24598042295
"DRF48","OUT013",2736.12028826885
"DRH36","OUT049",1183.42693929198
"NCR30","OUT035",1318.23404422454
"FDB03","OUT019",611.355343457062
"FDZ28","OUT027",2977.65019401898
"FDR35","OUT017",3027.72282671871
"DRD15","OUT027",5669.21034638794
"FDJ33","OUT019",296.087239134407
"FDA56","OUT010",342.194028943243
"FDP56","OUT046",857.248681963733
"NCT30","OUT046",835.179338065094
"FDK15","OUT017",1753.11243985162
"FDH44","OUT018",1995.57912391904
"FDV01","OUT013",2586.11845803354
"DRG03","OUT017",2682.64481424249
"FDG50","OUT027",2539.42002696585
"FDR16","OUT010",1028.78057339171
"FDZ60","OUT046",1588.26305762156
"DRG03","OUT045",2618.41327946458
"FDS56","OUT018",3744.79957263377
"FDU33","OUT045",829.849264696784
"DRD27","OUT035",1425.43388604029
"FDW22","OUT046",3665.39251256293
"DRA24","OUT045",2702.73334775252
"FDF38","OUT049",675.624320195284
"FDX48","OUT013",2667.74894345921
"FDS58","OUT018",2494.92877635439
"FDC32","OUT046",1407.65313331785
"NCQ29","OUT045",3568.80984843243
"DRK39","OUT018",1342.97726819862
"NCS38","OUT017",1957.81878307953
"DRO47","OUT013",1882.71925483528
"DRG27","OUT027",1441.97334409572
"FDC57","OUT027",5141.90733669887
"FDS55","OUT046",2552.10361794963
"NCJ06","OUT018",1753.30372709199
"FDO01","OUT019",312.007976273897
"NCM55","OUT045",2982.63232766886
"FDC52","OUT049",2458.6429950091
"FDQ15","OUT045",1359.01557983757
"NCT30","OUT027",1634.94552565544
"NCR42","OUT027",1348.84935363645
"FDD28","OUT035",975.202950402905
"FDQ34","OUT049",1701.64635988021
"FDZ12","OUT027",3832.75442772128
"DRE13","OUT019",249.531555699293
"NCN07","OUT019",335.885427584855
"FDM28","OUT035",3043.48571719489
"FDI10","OUT017",2992.93166967088
"FDQ25","OUT013",2657.27052876931
"FDA38","OUT010",993.801536796829
"DRI13","OUT049",3678.61121503605
"FDY20","OUT027",2530.69311933419
"NCZ53","OUT035",3181.67937584537
"NCM31","OUT013",2620.98668005695
"DRB01","OUT017",2831.62928153025
"DRF37","OUT046",3744.83710709941
"NCF42","OUT049",3108.24825778173
"FDF16","OUT018",2282.46084400915
"FDB41","OUT013",670.919115493938
"FDR34","OUT013",3933.55964240522
"FDR15","OUT018",2372.45740317624
"NCV42","OUT019",288.173741218445
"FDW51","OUT035",4088.41705990797
"FDU36","OUT017",1839.61367202329
"FDX60","OUT049",1299.40865778719
"FDY03","OUT035",1810.4165611473
"FDW55","OUT045",4003.95113248371
"FDT01","OUT010",738.48511974934
"FDG58","OUT013",2473.65771952448
"FDK21","OUT017",4302.72994026112
"NCS41","OUT019",390.205612920409
"FDS10","OUT045",2750.78818859362
"NCT53","OUT046",2712.79887421503
"FDJ28","OUT018",2584.23322952676
"FDX44","OUT045",1380.73349072506
"FDT20","OUT018",558.434719734644
"FDO44","OUT017",1784.84605434631
"NCX17","OUT049",3380.40686846484
"FDY01","OUT017",2248.94574437033
"FDJ12","OUT027",5797.11466626714
"DRK35","OUT018",583.189214248865
"FDD47","OUT019",399.51422689796
"NCM53","OUT035",1690.01364408321
"FDO45","OUT013",1490.0459431047
"NCM42","OUT010",384.35673263887
"FDE04","OUT046",2593.40082624212
"NCI30","OUT027",5717.79777727613
"FDZ19","OUT013",2675.00420946362
"FDW57","OUT013",3006.54155332256
"FDA25","OUT013",1663.25559110751
"FDT22","OUT046",995.651317362524
"FDP51","OUT013",2041.29318606712
"FDD48","OUT027",2850.64517220175
"FDY39","OUT035",3360.92122373946
"FDO48","OUT010",824.287626834931
"FDD23","OUT027",5018.3057627842
"DRN35","OUT027",1381.20983435238
"FDT01","OUT035",3939.21504383013
"FDC20","OUT010",232.761667680571
